user_id,city,channel,member_months,signup_date
ANON-0000-0000-1309,公开数据未提供,card,1,2025-03-20
ANON-0000-0000-1310,公开数据未提供,card,1,2025-03-20
ANON-0000-0000-1311,公开数据未提供,card,1,2025-03-21
ANON-0000-0000-1312,公开数据未提供,card,1,2025-03-21
ANON-0000-0000-1313,公开数据未提供,card,1,2025-03-22
ANON-0000-0000-1314,公开数据未提供,card,1,2025-03-22
ANON-0000-0000-1315,公开数据未提供,card,1,2025-03-23
ANON-0000-0000-1316,公开数据未提供,card,1,2025-03-23
CASH_00001,公开数据未提供,cash,1,2024-03-02
CASH_00002,公开数据未提供,cash,1,2024-03-03
CASH_00003,公开数据未提供,cash,1,2024-03-06
CASH_00004,公开数据未提供,cash,1,2024-03-07
CASH_00005,公开数据未提供,cash,1,2024-03-07
CASH_00006,公开数据未提供,cash,1,2024-03-09
CASH_00007,公开数据未提供,cash,1,2024-03-10
CASH_00008,公开数据未提供,cash,1,2024-03-10
CASH_00009,公开数据未提供,cash,1,2024-03-10
CASH_00010,公开数据未提供,cash,1,2024-03-10
CASH_00011,公开数据未提供,cash,1,2024-03-11
CASH_00012,公开数据未提供,cash,1,2024-03-11
CASH_00013,公开数据未提供,cash,1,2024-03-11
CASH_00014,公开数据未提供,cash,1,2024-03-11
CASH_00015,公开数据未提供,cash,1,2024-03-12
CASH_00016,公开数据未提供,cash,1,2024-03-13
CASH_00017,公开数据未提供,cash,1,2024-03-14
CASH_00018,公开数据未提供,cash,1,2024-03-15
CASH_00019,公开数据未提供,cash,1,2024-03-17
CASH_00020,公开数据未提供,cash,1,2024-03-19
CASH_00021,公开数据未提供,cash,1,2024-03-19
CASH_00022,公开数据未提供,cash,1,2024-03-20
CASH_00023,公开数据未提供,cash,1,2024-03-21
CASH_00024,公开数据未提供,cash,1,2024-03-21
CASH_00025,公开数据未提供,cash,1,2024-03-22
CASH_00026,公开数据未提供,cash,1,2024-03-24
CASH_00027,公开数据未提供,cash,1,2024-03-25
CASH_00028,公开数据未提供,cash,1,2024-03-27
CASH_00029,公开数据未提供,cash,1,2024-03-29
CASH_00030,公开数据未提供,cash,1,2024-03-30
CASH_00031,公开数据未提供,cash,1,2024-03-31
CASH_00032,公开数据未提供,cash,1,2024-04-01
CASH_00033,公开数据未提供,cash,1,2024-04-02
CASH_00034,公开数据未提供,cash,1,2024-04-03
CASH_00035,公开数据未提供,cash,1,2024-04-04
CASH_00036,公开数据未提供,cash,1,2024-04-05
CASH_00037,公开数据未提供,cash,1,2024-04-05
CASH_00038,公开数据未提供,cash,1,2024-04-05
CASH_00039,公开数据未提供,cash,1,2024-04-05
CASH_00040,公开数据未提供,cash,1,2024-04-08
CASH_00041,公开数据未提供,cash,1,2024-04-08
CASH_00042,公开数据未提供,cash,1,2024-04-09
CASH_00043,公开数据未提供,cash,1,2024-04-09
CASH_00044,公开数据未提供,cash,1,2024-04-10
CASH_00045,公开数据未提供,cash,1,2024-04-10
CASH_00046,公开数据未提供,cash,1,2024-04-13
CASH_00047,公开数据未提供,cash,1,2024-04-13
CASH_00048,公开数据未提供,cash,1,2024-04-14
CASH_00049,公开数据未提供,cash,1,2024-04-14
CASH_00050,公开数据未提供,cash,1,2024-04-14
CASH_00051,公开数据未提供,cash,1,2024-04-14
CASH_00052,公开数据未提供,cash,1,2024-04-15
CASH_00053,公开数据未提供,cash,1,2024-04-16
CASH_00054,公开数据未提供,cash,1,2024-04-17
CASH_00055,公开数据未提供,cash,1,2024-04-20
CASH_00056,公开数据未提供,cash,1,2024-04-20
CASH_00057,公开数据未提供,cash,1,2024-04-21
CASH_00058,公开数据未提供,cash,1,2024-04-22
CASH_00059,公开数据未提供,cash,1,2024-04-22
CASH_00060,公开数据未提供,cash,1,2024-05-02
CASH_00061,公开数据未提供,cash,1,2024-05-03
CASH_00062,公开数据未提供,cash,1,2024-05-06
CASH_00063,公开数据未提供,cash,1,2024-05-07
CASH_00064,公开数据未提供,cash,1,2024-05-10
CASH_00065,公开数据未提供,cash,1,2024-05-10
CASH_00066,公开数据未提供,cash,1,2024-05-11
CASH_00067,公开数据未提供,cash,1,2024-05-13
CASH_00068,公开数据未提供,cash,1,2024-05-13
CASH_00069,公开数据未提供,cash,1,2024-05-15
CASH_00070,公开数据未提供,cash,1,2024-05-16
CASH_00071,公开数据未提供,cash,1,2024-05-16
CASH_00072,公开数据未提供,cash,1,2024-05-17
CASH_00073,公开数据未提供,cash,1,2024-05-18
CASH_00074,公开数据未提供,cash,1,2024-05-19
CASH_00075,公开数据未提供,cash,1,2024-05-20
CASH_00076,公开数据未提供,cash,1,2024-05-21
CASH_00077,公开数据未提供,cash,1,2024-05-21
CASH_00078,公开数据未提供,cash,1,2024-05-21
CASH_00079,公开数据未提供,cash,1,2024-05-21
CASH_00080,公开数据未提供,cash,1,2024-05-23
CASH_00081,公开数据未提供,cash,1,2024-05-25
CASH_00082,公开数据未提供,cash,1,2024-05-25
CASH_00083,公开数据未提供,cash,1,2024-05-28
CASH_00084,公开数据未提供,cash,1,2024-05-29
CASH_00085,公开数据未提供,cash,1,2024-05-31
CASH_00086,公开数据未提供,cash,1,2024-06-01
CASH_00087,公开数据未提供,cash,1,2024-06-02
CASH_00088,公开数据未提供,cash,1,2024-06-03
CASH_00089,公开数据未提供,cash,1,2024-06-03
